x,y,phase,pathName
161.39307,-12.258376,0.07620126,Centered
161.44208,-13.456376,0.07796965,Centered
161.47006,-14.655376,0.079738036,Centered
161.47708,-15.854376,0.08150642,Centered
161.46307,-17.053375,0.08327481,Centered
161.42807,-18.252377,0.0850432,Centered
161.37207,-19.450377,0.08681159,Centered
161.29507,-20.647375,0.088579975,Centered
161.19705,-21.843376,0.09034836,Centered
161.07806,-23.037376,0.09211675,Centered
160.93808,-24.228376,0.09388514,Centered
160.77707,-25.417376,0.09565353,Centered
160.59506,-26.603376,0.097421914,Centered
160.39307,-27.785376,0.0991903,Centered
160.17007,-28.964376,0.10095869,Centered
159.92606,-30.139378,0.10272708,Centered
159.66208,-31.309376,0.104495466,Centered
159.37805,-32.474377,0.10626385,Centered
159.07306,-33.634377,0.10803224,Centered
158.74808,-34.789375,0.10980063,Centered
158.40405,-35.938377,0.11156902,Centered
158.04007,-37.081375,0.113337405,Centered
157.65607,-38.218376,0.11510579,Centered
157.25305,-39.348377,0.11687418,Centered
156.83008,-40.471375,0.11864257,Centered
156.38806,-41.586376,0.12041096,Centered
155.92706,-42.694374,0.122179344,Centered
155.44705,-43.794376,0.12394773,Centered
154.94907,-44.885376,0.12571612,Centered
154.43207,-45.968376,0.12748452,Centered
153.89706,-47.042377,0.12925291,Centered
153.34406,-48.107376,0.1310213,Centered
152.77307,-49.162376,0.1327897,Centered
152.18506,-50.208378,0.1345581,Centered
151.57907,-51.244377,0.13632649,Centered
150.95607,-52.270374,0.13809489,Centered
150.31607,-53.285378,0.13986328,Centered
149.66006,-54.289375,0.14163168,Centered
148.98706,-55.282375,0.14340007,Centered
148.29807,-56.264378,0.14516847,Centered
147.59306,-57.235374,0.14693686,Centered
146.87207,-58.194374,0.14870526,Centered
146.13608,-59.142376,0.15047365,Centered
145.38507,-60.078377,0.15224205,Centered
144.61906,-61.001377,0.15401044,Centered
143.83807,-61.912376,0.15577884,Centered
143.04207,-62.81038,0.15754724,Centered
142.23206,-63.695374,0.15931563,Centered
141.40807,-64.567375,0.16108403,Centered
140.57007,-65.42638,0.16285242,Centered
139.71907,-66.27238,0.16462082,Centered
138.85507,-67.10538,0.16638921,Centered
137.97806,-67.92438,0.1681576,Centered
137.08807,-68.72938,0.169926,Centered
136.18607,-69.52038,0.1716944,Centered
135.27206,-70.29738,0.1734628,Centered
134.34607,-71.06038,0.17523119,Centered
133.40807,-71.80938,0.17699958,Centered
132.45908,-72.54337,0.17876798,Centered
131.49808,-73.262375,0.18053637,Centered
130.52707,-73.96738,0.18230477,Centered
129.54507,-74.65738,0.18407317,Centered
128.55307,-75.332375,0.18584156,Centered
127.55106,-75.99238,0.18760996,Centered
126.53907,-76.637375,0.18937835,Centered
125.51707,-77.26738,0.19114675,Centered
124.48607,-77.88138,0.19291514,Centered
123.44607,-78.48038,0.19468354,Centered
122.397064,-79.06338,0.19645193,Centered
121.340065,-79.63138,0.19822033,Centered
120.27406,-80.18337,0.19998872,Centered
119.200066,-80.719376,0.20175712,Centered
118.118065,-81.23937,0.20352551,Centered
117.02907,-81.74438,0.20529391,Centered
115.93307,-82.233376,0.2070623,Centered
114.83007,-82.706375,0.2088307,Centered
113.72007,-83.16238,0.2105991,Centered
112.603065,-83.60238,0.21236749,Centered
111.480064,-84.026375,0.21413589,Centered
110.35107,-84.43438,0.21590428,Centered
109.216064,-84.82538,0.21767268,Centered
108.076065,-85.20038,0.21944107,Centered
106.93107,-85.55938,0.22120947,Centered
105.78007,-85.901375,0.22297786,Centered
104.62507,-86.22738,0.22474626,Centered
103.465065,-86.53638,0.22651465,Centered
102.30106,-86.82938,0.22828305,Centered
101.133064,-87.10538,0.23005144,Centered
99.96107,-87.36437,0.23181984,Centered
98.785065,-87.607376,0.23358823,Centered
97.606064,-87.833374,0.23535663,Centered
96.424065,-88.04237,0.23712502,Centered
95.23907,-88.235374,0.23889342,Centered
94.05207,-88.41138,0.24066181,Centered
92.86207,-88.57037,0.24243021,Centered
91.67007,-88.71238,0.2441986,Centered
90.47607,-88.83838,0.245967,Centered
89.28007,-88.94737,0.2477354,Centered
88.08307,-89.039375,0.24950379,Centered
86.88507,-89.11437,0.25127217,Centered
85.686066,-89.17238,0.25304055,Centered
84.48607,-89.21338,0.25480893,Centered
83.28607,-89.23837,0.2565773,Centered
82.08607,-89.246376,0.2583457,Centered
80.88606,-89.23737,0.26011407,Centered
79.686066,-89.21137,0.26188245,Centered
78.48607,-89.16937,0.26365083,Centered
77.28706,-89.110374,0.26541921,Centered
76.089066,-89.03438,0.2671876,Centered
74.89207,-88.941376,0.26895598,Centered
73.69607,-88.832375,0.27072436,Centered
72.50207,-88.706375,0.27249274,Centered
71.31007,-88.56438,0.27426112,Centered
70.12007,-88.40537,0.2760295,Centered
68.93207,-88.22938,0.27779788,Centered
67.74707,-88.03738,0.27956626,Centered
66.56506,-87.82838,0.28133464,Centered
65.38606,-87.60338,0.28310302,Centered
64.21007,-87.36237,0.2848714,Centered
63.037067,-87.10438,0.28663978,Centered
61.86807,-86.830376,0.28840816,Centered
60.703068,-86.540375,0.29017654,Centered
59.74691,-86.288315,0.29194492,Centered
58.782913,-86.022446,0.2937133,Centered
57.821922,-85.74589,0.29548168,Centered
56.86407,-85.458664,0.29725006,Centered
55.90947,-85.16082,0.29901844,Centered
54.95823,-84.852394,0.30078682,Centered
54.01048,-84.53341,0.3025552,Centered
53.066338,-84.20392,0.30432358,Centered
52.1259,-83.86395,0.30609196,Centered
51.18931,-83.513565,0.30786034,Centered
50.25667,-83.15279,0.30962873,Centered
49.328087,-82.78167,0.3113971,Centered
48.403687,-82.40025,0.3131655,Centered
47.483597,-82.008606,0.31493387,Centered
46.567898,-81.60674,0.31670225,Centered
45.65673,-81.19474,0.31847063,Centered
44.7502,-80.772644,0.320239,Centered
43.848408,-80.3405,0.3220074,Centered
42.951458,-79.898346,0.32377577,Centered
42.059498,-79.446266,0.32554415,Centered
41.172615,-78.9843,0.32731253,Centered
40.290916,-78.51251,0.3290809,Centered
39.414513,-78.03096,0.3308493,Centered
38.5435,-77.53969,0.33261767,Centered
37.678032,-77.03878,0.33438605,Centered
36.81815,-76.528275,0.33615443,Centered
35.964012,-76.00826,0.3379228,Centered
35.115704,-75.47878,0.3396912,Centered
34.273327,-74.93992,0.34145957,Centered
33.436974,-74.39171,0.34322795,Centered
32.6068,-73.83427,0.34499633,Centered
31.782833,-73.26762,0.3467647,Centered
30.965237,-72.69185,0.3485331,Centered
